Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
113.28.178.130-64.227.132.71-31964-123-17,113.28.178.130,31964,64.227.132.71,123,17,01/02/2023 07:26:53 AM,3877356,79,0,632.0,0.0,8.0,8.0,8.0,0.0,0,0,0,0,162.99767160921,20.37470895115125,49709.692307692305,7680.057971757145,114680.0,44787.0,3877356.0,49709.692307692305,7680.057971757145,114680.0,44787.0,0,0,0,0,0,0,0,0,0,632,0,20.37470895115125,0.0,8.0,8.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,8.10126582278481,8.0,0.0,0,0,0,632,79,162,1,8,0,0,0,0,78,8,0,0,0,0,1.675236413552134E15,0.0,1.675236413552134E15,1.675236413552134E15,NeedManualLabel
64.227.132.71-180.101.183.12-12395-389-17,64.227.132.71,12395,180.101.183.12,389,17,01/02/2023 07:26:56 AM,111137,2,0,134.0,0.0,67.0,67.0,67.0,0.0,0,0,0,0,1205.7190674572826,17.995806976974364,111137.0,0.0,111137.0,111137.0,111137.0,111137.0,0.0,111137.0,111137.0,0,0,0,0,0,0,0,0,0,16,0,17.995806976974364,0.0,67.0,67.0,67.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,100.5,67.0,0.0,0,0,0,0,0,0,1,67,0,0,0,0,1,8,0,0,0,0,1.675236416722793E15,0.0,1.675236416722793E15,1.675236416722793E15,NeedManualLabel
14.136.216.157-64.227.132.71-21129-123-17,14.136.216.157,21129,64.227.132.71,123,17,01/02/2023 07:27:00 AM,3863243,79,0,632.0,0.0,8.0,8.0,8.0,0.0,0,0,0,0,163.59312629311694,20.449140786639617,49528.75641025642,12217.315633049508,130346.0,31556.0,3863243.0,49528.75641025642,12217.315633049508,130346.0,31556.0,0,0,0,0,0,0,0,0,0,632,0,20.449140786639617,0.0,8.0,8.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,8.10126582278481,8.0,0.0,0,0,0,632,79,163,1,8,0,0,0,0,78,8,0,0,0,0,1.675236420013593E15,0.0,1.675236420013593E15,1.675236420013593E15,NeedManualLabel
64.227.132.71-39.106.142.33-57617-389-17,64.227.132.71,57617,39.106.142.33,389,17,01/02/2023 07:27:04 AM,113524,2,0,134.0,0.0,67.0,67.0,67.0,0.0,0,0,0,0,1180.3671470349882,17.617420104999823,113524.0,0.0,113524.0,113524.0,113524.0,113524.0,0.0,113524.0,113524.0,0,0,0,0,0,0,0,0,0,16,0,17.617420104999823,0.0,67.0,67.0,67.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,100.5,67.0,0.0,0,0,0,0,0,0,1,67,0,0,0,0,1,8,0,0,0,0,1.675236424772602E15,0.0,1.675236424772602E15,1.675236424772602E15,NeedManualLabel
115.231.36.66-64.227.132.71-42820-1900-17,115.231.36.66,42820,64.227.132.71,1900,17,01/02/2023 07:26:43 AM,3266051,2,0,180.0,0.0,90.0,90.0,90.0,0.0,0,0,0,0,55.11242782185581,0.6123603091317312,3266051.0,0.0,3266051.0,3266051.0,3266051.0,3266051.0,0.0,3266051.0,3266051.0,0,0,0,0,0,0,0,0,0,16,0,0.6123603091317312,0.0,90.0,90.0,90.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,135.0,90.0,0.0,0,0,0,0,0,0,1,90,0,0,0,0,1,8,0,0,0,0,1.675236403278081E15,0.0,1.675236403278081E15,1.675236403278081E15,NeedManualLabel
101.201.196.61-64.227.132.71-29438-1900-17,101.201.196.61,29438,64.227.132.71,1900,17,01/02/2023 07:27:10 AM,3262547,2,0,180.0,0.0,90.0,90.0,90.0,0.0,0,0,0,0,55.17161898357326,0.6130179887063696,3262547.0,0.0,3262547.0,3262547.0,3262547.0,3262547.0,0.0,3262547.0,3262547.0,0,0,0,0,0,0,0,0,0,16,0,0.6130179887063696,0.0,90.0,90.0,90.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,135.0,90.0,0.0,0,0,0,0,0,0,1,90,0,0,0,0,1,8,0,0,0,0,1.675236430492533E15,0.0,1.675236430492533E15,1.675236430492533E15,NeedManualLabel
114.115.251.131-64.227.132.71-3352-1900-17,114.115.251.131,3352,64.227.132.71,1900,17,01/02/2023 07:27:25 AM,3247072,2,0,180.0,0.0,90.0,90.0,90.0,0.0,0,0,0,0,55.434557656867476,0.6159395295207497,3247072.0,0.0,3247072.0,3247072.0,3247072.0,3247072.0,0.0,3247072.0,3247072.0,0,0,0,0,0,0,0,0,0,16,0,0.6159395295207497,0.0,90.0,90.0,90.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,135.0,90.0,0.0,0,0,0,0,0,0,1,90,0,0,0,0,1,8,0,0,0,0,1.675236445150953E15,0.0,1.675236445150953E15,1.675236445150953E15,NeedManualLabel
59.148.166.13-64.227.132.71-26328-1900-17,59.148.166.13,26328,64.227.132.71,1900,17,01/02/2023 07:27:31 AM,3260745,2,0,180.0,0.0,90.0,90.0,90.0,0.0,0,0,0,0,55.20210872055313,0.6133567635617014,3260745.0,0.0,3260745.0,3260745.0,3260745.0,3260745.0,0.0,3260745.0,3260745.0,0,0,0,0,0,0,0,0,0,16,0,0.6133567635617014,0.0,90.0,90.0,90.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,135.0,90.0,0.0,0,0,0,0,0,0,1,90,0,0,0,0,1,8,0,0,0,0,1.675236451530359E15,0.0,1.675236451530359E15,1.675236451530359E15,NeedManualLabel
137.184.8.198-64.227.132.71-44642-5900-6,137.184.8.198,44642,64.227.132.71,5900,6,01/02/2023 07:27:02 AM,219,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9132.4200913242,219.0,0.0,219.0,219.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4566.2100456621,4566.2100456621,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,229,510,0,32,0,0,0,0,1.675236422703632E15,0.0,1.675236422703632E15,1.675236422703632E15,NeedManualLabel
49.4.21.146-64.227.132.71-13278-123-17,49.4.21.146,13278,64.227.132.71,123,17,01/02/2023 07:27:36 AM,2320789,48,0,384.0,0.0,8.0,8.0,8.0,0.0,0,0,0,0,165.46097038550252,20.682621298187815,49378.48936170213,9372.719662083935,110264.0,43610.0,2320789.0,49378.48936170213,9372.719662083935,110264.0,43610.0,0,0,0,0,0,0,0,0,0,384,0,20.682621298187815,0.0,8.0,8.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,8.166666666666666,8.0,0.0,0,0,0,384,48,165,1,8,0,0,0,0,47,8,0,0,0,0,1.675236456252253E15,0.0,1.675236456252253E15,1.675236456252253E15,NeedManualLabel
123.56.105.106-64.227.132.71-19100-123-17,123.56.105.106,19100,64.227.132.71,123,17,01/02/2023 07:26:39 AM,3886587,81,0,648.0,0.0,8.0,8.0,8.0,0.0,0,0,0,0,166.72725967539128,20.84090745942391,48582.33750000001,6904.576082907039,105748.0,40353.0,3886587.0,48582.33750000001,6904.576082907039,105748.0,40353.0,0,0,0,0,0,0,0,0,0,648,0,20.84090745942391,0.0,8.0,8.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,8.098765432098766,8.0,0.0,0,0,0,648,81,166,1,8,0,0,0,0,80,8,0,0,0,0,1.675236399916358E15,0.0,1.675236399916358E15,1.675236399916358E15,NeedManualLabel
115.231.36.66-64.227.132.71-2965-1900-17,115.231.36.66,2965,64.227.132.71,1900,17,01/02/2023 07:26:43 AM,3242967,2,0,180.0,0.0,90.0,90.0,90.0,0.0,0,0,0,0,55.50472761517462,0.6167191957241625,3242967.0,0.0,3242967.0,3242967.0,3242967.0,3242967.0,0.0,3242967.0,3242967.0,0,0,0,0,0,0,0,0,0,16,0,0.6167191957241625,0.0,90.0,90.0,90.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,135.0,90.0,0.0,0,0,0,0,0,0,1,90,0,0,0,0,1,8,0,0,0,0,1.675236403282155E15,0.0,1.675236403282155E15,1.675236403282155E15,NeedManualLabel
101.201.196.61-64.227.132.71-37145-1900-17,101.201.196.61,37145,64.227.132.71,1900,17,01/02/2023 07:27:10 AM,3254422,2,0,180.0,0.0,90.0,90.0,90.0,0.0,0,0,0,0,55.30936061764578,0.6145484513071753,3254422.0,0.0,3254422.0,3254422.0,3254422.0,3254422.0,0.0,3254422.0,3254422.0,0,0,0,0,0,0,0,0,0,16,0,0.6145484513071753,0.0,90.0,90.0,90.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,135.0,90.0,0.0,0,0,0,0,0,0,1,90,0,0,0,0,1,8,0,0,0,0,1.675236430493987E15,0.0,1.675236430493987E15,1.675236430493987E15,NeedManualLabel
14.136.216.157-64.227.132.71-24520-1900-17,14.136.216.157,24520,64.227.132.71,1900,17,01/02/2023 07:26:48 AM,5007430,2,3,180.0,712.0,90.0,90.0,90.0,0.0,252.0,218.0,237.33333333333334,17.473789896108208,178.13529095763695,0.9985162049194896,1251857.5,882070.6869030773,2002251.0,1615.0,3301902.0,3301902.0,0.0,3301902.0,3301902.0,5005815.0,2502907.5,708035.2123902454,3003564.0,2002251.0,0,0,0,0,16,24,0.3994064819677958,0.5991097229516937,90.0,252.0,163.66666666666666,81.45100776949704,6634.266666666667,0,0,0,0,0,0,0,0,1.0,196.4,90.0,237.33333333333334,0,0,0,0,0,0,0,36,0,142,0,0,1,8,0,0,0,0,1.67523640800483E15,0.0,1.67523640800483E15,1.67523640800483E15,NeedManualLabel
59.148.166.13-64.227.132.71-34942-1900-17,59.148.166.13,34942,64.227.132.71,1900,17,01/02/2023 07:27:31 AM,4005615,2,3,180.0,712.0,90.0,90.0,90.0,0.0,252.0,218.0,237.33333333333334,17.473789896108208,222.6874025586583,1.2482477721897887,1001403.7499999999,936244.05575198,2252847.0,1146.0,3255275.0,3255275.0,0.0,3255275.0,3255275.0,4004469.0,2002234.5,1415560.6007912555,3003187.0,1001282.0,0,0,0,0,16,24,0.4992991088759155,0.7489486633138732,90.0,252.0,163.66666666666666,81.45100776949704,6634.266666666667,0,0,0,0,0,0,0,0,1.0,196.4,90.0,237.33333333333334,0,0,0,0,0,0,0,36,0,142,0,0,1,8,0,0,0,0,1.675236451429964E15,0.0,1.675236451429964E15,1.675236451429964E15,NeedManualLabel
123.56.105.106-64.227.132.71-28436-1900-17,123.56.105.106,28436,64.227.132.71,1900,17,01/02/2023 07:26:50 AM,3267333,2,0,180.0,0.0,90.0,90.0,90.0,0.0,0,0,0,0,55.09080341673163,0.6121200379636847,3267333.0,0.0,3267333.0,3267333.0,3267333.0,3267333.0,0.0,3267333.0,3267333.0,0,0,0,0,0,0,0,0,0,16,0,0.6121200379636847,0.0,90.0,90.0,90.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,135.0,90.0,0.0,0,0,0,0,0,0,1,90,0,0,0,0,1,8,0,0,0,0,1.675236410060047E15,0.0,1.675236410060047E15,1.675236410060047E15,NeedManualLabel
115.231.36.66-64.227.132.71-37588-1900-17,115.231.36.66,37588,64.227.132.71,1900,17,01/02/2023 07:26:43 AM,3269790,2,0,180.0,0.0,90.0,90.0,90.0,0.0,0,0,0,0,55.04940684264127,0.6116600760293475,3269790.0,0.0,3269790.0,3269790.0,3269790.0,3269790.0,0.0,3269790.0,3269790.0,0,0,0,0,0,0,0,0,0,16,0,0.6116600760293475,0.0,90.0,90.0,90.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,135.0,90.0,0.0,0,0,0,0,0,0,1,90,0,0,0,0,1,8,0,0,0,0,1.67523640328832E15,0.0,1.67523640328832E15,1.67523640328832E15,NeedManualLabel
47.92.241.254-64.227.132.71-37338-389-17,47.92.241.254,37338,64.227.132.71,389,17,01/02/2023 07:26:43 AM,3867746,38,0,2546.0,0.0,67.0,67.0,67.0,0.0,0,0,0,0,658.264529263297,9.824843720347717,104533.67567567567,16564.24651177961,201221.0,98142.0,3867746.0,104533.67567567567,16564.24651177961,201221.0,98142.0,0,0,0,0,0,0,0,0,0,304,0,9.824843720347717,0.0,67.0,67.0,67.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,68.76315789473684,67.0,0.0,0,0,0,2546,38,658,1,67,0,0,0,0,37,8,0,0,0,0,1.675236403529575E15,0.0,1.675236403529575E15,1.675236403529575E15,NeedManualLabel
101.201.196.61-64.227.132.71-29438-389-17,101.201.196.61,29438,64.227.132.71,389,17,01/02/2023 07:27:08 AM,3883410,39,0,2613.0,0.0,67.0,67.0,67.0,0.0,0,0,0,0,672.8622525048862,10.042720186640093,102195.0,5989.899692342461,135727.0,96433.0,3883410.0,102195.0,5989.899692342461,135727.0,96433.0,0,0,0,0,0,0,0,0,0,312,0,10.042720186640093,0.0,67.0,67.0,67.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,68.71794871794872,67.0,0.0,0,0,0,2613,39,672,1,67,0,0,0,0,38,8,0,0,0,0,1.675236428353648E15,0.0,1.675236428353648E15,1.675236428353648E15,NeedManualLabel
47.92.241.254-64.227.132.71-10332-123-17,47.92.241.254,10332,64.227.132.71,123,17,01/02/2023 07:26:39 AM,88826,3,0,24.0,0.0,8.0,8.0,8.0,0.0,0,0,0,0,270.19116024587396,33.773895030734245,44413.0,287.0853531617383,44616.0,44210.0,88826.0,44413.0,287.0853531617383,44616.0,44210.0,0,0,0,0,0,0,0,0,0,24,0,33.773895030734245,0.0,8.0,8.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,10.666666666666666,8.0,0.0,0,0,0,0,0,0,1,8,0,0,0,0,2,8,0,0,0,0,1.675236399289331E15,0.0,1.675236399289331E15,1.675236399289331E15,NeedManualLabel
101.201.196.61-64.227.132.71-1129-123-17,101.201.196.61,1129,64.227.132.71,123,17,01/02/2023 07:27:00 AM,3877419,80,0,640.0,0.0,8.0,8.0,8.0,0.0,0,0,0,0,165.05825137804297,20.63228142225537,49081.25316455695,7194.126025336179,109124.0,44162.0,3877419.0,49081.25316455695,7194.126025336179,109124.0,44162.0,0,0,0,0,0,0,0,0,0,640,0,20.63228142225537,0.0,8.0,8.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,8.1,8.0,0.0,0,0,0,640,80,165,1,8,0,0,0,0,79,8,0,0,0,0,1.675236420348428E15,0.0,1.675236420348428E15,1.675236420348428E15,NeedManualLabel
58.218.179.130-64.227.132.71-45722-389-17,58.218.179.130,45722,64.227.132.71,389,17,01/02/2023 07:27:17 AM,3858430,42,0,2814.0,0.0,67.0,67.0,67.0,0.0,0,0,0,0,729.312181379473,10.885256438499598,94108.04878048779,80901.9432964843,348689.0,15132.0,3858430.0,94108.04878048779,80901.9432964843,348689.0,15132.0,0,0,0,0,0,0,0,0,0,336,0,10.885256438499598,0.0,67.0,67.0,67.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,68.5952380952381,67.0,0.0,0,0,0,2814,42,729,1,67,0,0,0,0,41,8,0,0,0,0,1.675236437165178E15,0.0,1.675236437165178E15,1.675236437165178E15,NeedManualLabel
58.218.179.130-64.227.132.71-10594-123-17,58.218.179.130,10594,64.227.132.71,123,17,01/02/2023 07:27:09 AM,3824410,62,2,496.0,736.0,8.0,8.0,8.0,0.0,440.0,296.0,368.0,101.82337649086284,322.1411930206228,16.734607429642743,60704.92063492065,59977.67103151446,374736.0,71.0,3824410.0,62695.24590163936,60063.53567061458,374736.0,15120.0,71.0,71.0,0.0,71.0,71.0,0,0,0,0,496,16,16.211650947466406,0.5229564821763357,8.0,440.0,19.076923076923084,63.932656877253386,4087.384615384615,0,0,0,0,0,0,0,0,0.0,19.375,8.0,368.0,0,0,0,1232,64,322,0,7,0,11,0,0,61,8,0,0,0,0,1.675236429152918E15,0.0,1.675236429152918E15,1.675236429152918E15,NeedManualLabel
123.56.105.106-64.227.132.71-41283-389-17,123.56.105.106,41283,64.227.132.71,389,17,01/02/2023 07:26:47 AM,3872295,39,0,2613.0,0.0,67.0,67.0,67.0,0.0,0,0,0,0,674.7936301340678,10.071546718418922,101902.5,5474.735431099892,131748.0,96660.0,3872295.0,101902.5,5474.735431099892,131748.0,96660.0,0,0,0,0,0,0,0,0,0,312,0,10.071546718418922,0.0,67.0,67.0,67.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,68.71794871794872,67.0,0.0,0,0,0,2613,39,674,1,67,0,0,0,0,38,8,0,0,0,0,1.675236407921309E15,0.0,1.675236407921309E15,1.675236407921309E15,NeedManualLabel
59.148.166.13-64.227.132.71-5115-123-17,59.148.166.13,5115,64.227.132.71,123,17,01/02/2023 07:27:21 AM,3838635,78,0,624.0,0.0,8.0,8.0,8.0,0.0,0,0,0,0,162.55778421235672,20.31972302654459,49852.4025974026,11415.549443008977,128039.0,41121.0,3838635.0,49852.4025974026,11415.549443008977,128039.0,41121.0,0,0,0,0,0,0,0,0,0,624,0,20.31972302654459,0.0,8.0,8.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,8.102564102564102,8.0,0.0,0,0,0,624,78,162,1,8,0,0,0,0,77,8,0,0,0,0,1.675236441233384E15,0.0,1.675236441233384E15,1.675236441233384E15,NeedManualLabel
114.115.251.131-64.227.132.71-57901-123-17,114.115.251.131,57901,64.227.132.71,123,17,01/02/2023 07:27:14 AM,3859638,80,0,640.0,0.0,8.0,8.0,8.0,0.0,0,0,0,0,165.81865967741015,20.72733245967627,48856.17721518987,7874.712761158734,114919.0,44067.0,3859638.0,48856.17721518987,7874.712761158734,114919.0,44067.0,0,0,0,0,0,0,0,0,0,640,0,20.72733245967627,0.0,8.0,8.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,8.1,8.0,0.0,0,0,0,640,80,165,1,8,0,0,0,0,79,8,0,0,0,0,1.675236434977136E15,0.0,1.675236434977136E15,1.675236434977136E15,NeedManualLabel
101.201.196.61-64.227.132.71-22185-123-17,101.201.196.61,22185,64.227.132.71,123,17,01/02/2023 07:27:00 AM,3862153,79,0,632.0,0.0,8.0,8.0,8.0,0.0,0,0,0,0,163.6392965270925,20.454912065886564,49514.782051282054,7369.769843711813,110432.0,43776.0,3862153.0,49514.782051282054,7369.769843711813,110432.0,43776.0,0,0,0,0,0,0,0,0,0,632,0,20.454912065886564,0.0,8.0,8.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,8.10126582278481,8.0,0.0,0,0,0,632,79,163,1,8,0,0,0,0,78,8,0,0,0,0,1.675236420349895E15,0.0,1.675236420349895E15,1.675236420349895E15,NeedManualLabel
114.115.251.131-64.227.132.71-28470-389-17,114.115.251.131,28470,64.227.132.71,389,17,01/02/2023 07:27:22 AM,3832091,38,0,2546.0,0.0,67.0,67.0,67.0,0.0,0,0,0,0,664.3892329279237,9.916257207879458,103570.02702702704,17649.49462998002,203752.0,75054.0,3832091.0,103570.02702702704,17649.49462998002,203752.0,75054.0,0,0,0,0,0,0,0,0,0,304,0,9.916257207879458,0.0,67.0,67.0,67.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,68.76315789473684,67.0,0.0,0,0,0,2546,38,664,1,67,0,0,0,0,37,8,0,0,0,0,1.675236442985399E15,0.0,1.675236442985399E15,1.675236442985399E15,NeedManualLabel
64.227.132.71-14.136.216.157-4155-389-17,64.227.132.71,4155,14.136.216.157,389,17,01/02/2023 07:26:45 AM,3002449,4,0,268.0,0.0,67.0,67.0,67.0,0.0,0,0,0,0,89.26046703874071,1.3322457766976226,1000816.3333333333,935422.691096027,1994981.0,138025.0,3002449.0,1000816.3333333333,935422.691096027,1994981.0,138025.0,0,0,0,0,0,0,0,0,0,32,0,1.3322457766976226,0.0,67.0,67.0,67.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,83.75,67.0,0.0,0,0,0,0,0,0,1,67,0,0,0,0,3,8,0,0,0,0,1.675236405790355E15,0.0,1.675236405790355E15,1.675236405790355E15,NeedManualLabel
64.227.132.71-160.44.201.156-57184-443-6,64.227.132.71,57184,160.44.201.156,443,6,01/02/2023 07:27:20 AM,160327,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.474505229936318,160327.0,0.0,160327.0,160327.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,6.237252614968159,6.237252614968159,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,65,0,20,0,0,0,0,1.675236440179379E15,0.0,1.675236440179379E15,1.675236440179379E15,NeedManualLabel
58.218.179.130-64.227.132.71-29438-123-17,58.218.179.130,29438,64.227.132.71,123,17,01/02/2023 07:27:09 AM,3865615,55,0,440.0,0.0,8.0,8.0,8.0,0.0,0,0,0,0,113.82406163055555,14.228007703819443,71585.46296296298,81524.66301093048,445526.0,14649.0,3865615.0,71585.46296296298,81524.66301093048,445526.0,14649.0,0,0,0,0,0,0,0,0,0,440,0,14.228007703819443,0.0,8.0,8.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,8.145454545454545,8.0,0.0,0,0,0,440,55,113,1,8,0,0,0,0,54,8,0,0,0,0,1.675236429155368E15,0.0,1.675236429155368E15,1.675236429155368E15,NeedManualLabel
39.105.61.50-64.227.132.71-55365-389-17,39.105.61.50,55365,64.227.132.71,389,17,01/02/2023 07:27:25 AM,3859504,39,0,2613.0,0.0,67.0,67.0,67.0,0.0,0,0,0,0,677.0300017826125,10.104925399740486,101565.8947368421,3216.914996814231,114029.0,94624.0,3859504.0,101565.8947368421,3216.914996814231,114029.0,94624.0,0,0,0,0,0,0,0,0,0,312,0,10.104925399740486,0.0,67.0,67.0,67.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,68.71794871794872,67.0,0.0,0,0,0,2613,39,677,1,67,0,0,0,0,38,8,0,0,0,0,1.675236445201494E15,0.0,1.675236445201494E15,1.675236445201494E15,NeedManualLabel
115.231.36.66-64.227.132.71-28036-1900-17,115.231.36.66,28036,64.227.132.71,1900,17,01/02/2023 07:26:43 AM,3259067,2,0,180.0,0.0,90.0,90.0,90.0,0.0,0,0,0,0,55.230530700964415,0.6136725633440491,3259067.0,0.0,3259067.0,3259067.0,3259067.0,3259067.0,0.0,3259067.0,3259067.0,0,0,0,0,0,0,0,0,0,16,0,0.6136725633440491,0.0,90.0,90.0,90.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,135.0,90.0,0.0,0,0,0,0,0,0,1,90,0,0,0,0,1,8,0,0,0,0,1.675236403277987E15,0.0,1.675236403277987E15,1.675236403277987E15,NeedManualLabel
14.136.216.157-64.227.132.71-6293-1900-17,14.136.216.157,6293,64.227.132.71,1900,17,01/02/2023 07:26:47 AM,6006637,2,3,180.0,712.0,90.0,90.0,90.0,0.0,252.0,218.0,237.33333333333334,17.473789896108208,148.50239826378723,0.8324125463216773,1501659.25,1598278.3671754168,3001625.0,1540.0,3247279.0,3247279.0,0.0,3247279.0,3247279.0,6005097.0,3002548.5,1306.0262248515533,3003472.0,3001625.0,0,0,0,0,16,24,0.3329650185286709,0.49944752779300633,90.0,252.0,163.66666666666666,81.45100776949704,6634.266666666667,0,0,0,0,0,0,0,0,1.0,196.4,90.0,237.33333333333334,0,0,0,0,0,0,0,36,0,142,0,0,1,8,0,0,0,0,1.675236407907391E15,0.0,1.675236407907391E15,1.675236407907391E15,NeedManualLabel
180.101.183.12-64.227.132.71-32788-123-17,180.101.183.12,32788,64.227.132.71,123,17,01/02/2023 07:26:48 AM,3875446,58,0,464.0,0.0,8.0,8.0,8.0,0.0,0,0,0,0,119.72815515943196,14.966019394928995,67990.28070175437,56418.50143055733,280756.0,14778.0,3875446.0,67990.28070175437,56418.50143055733,280756.0,14778.0,0,0,0,0,0,0,0,0,0,464,0,14.966019394928995,0.0,8.0,8.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,8.137931034482758,8.0,0.0,0,0,0,464,58,119,1,8,0,0,0,0,57,8,0,0,0,0,1.675236408719199E15,0.0,1.675236408719199E15,1.675236408719199E15,NeedManualLabel
114.115.251.131-64.227.132.71-45445-1900-17,114.115.251.131,45445,64.227.132.71,1900,17,01/02/2023 07:27:25 AM,5007555,2,3,180.0,712.0,90.0,90.0,90.0,0.0,252.0,218.0,237.33333333333334,17.473789896108208,178.13084429427136,0.9984912796764089,1251888.75,889578.9414194317,2002560.0,1634.0,3258270.0,3258270.0,0.0,3258270.0,3258270.0,5005921.0,2502960.5,707673.173718278,3003361.0,2002560.0,0,0,0,0,16,24,0.3993965118705636,0.5990947678058454,90.0,252.0,163.66666666666666,81.45100776949704,6634.266666666667,0,0,0,0,0,0,0,0,1.0,196.4,90.0,237.33333333333334,0,0,0,0,0,0,0,36,0,142,0,0,1,8,0,0,0,0,1.67523644511574E15,0.0,1.67523644511574E15,1.67523644511574E15,NeedManualLabel
64.227.132.71-160.44.201.156-35110-443-6,64.227.132.71,35110,160.44.201.156,443,6,01/02/2023 07:26:58 AM,166730,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.995441732141787,166730.0,0.0,166730.0,166730.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,5.997720866070893,5.997720866070893,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,73,0,20,0,0,0,0,1.67523641814773E15,0.0,1.67523641814773E15,1.67523641814773E15,NeedManualLabel
101.200.231.209-64.227.132.71-41430-123-17,101.200.231.209,41430,64.227.132.71,123,17,01/02/2023 07:27:20 AM,3884620,81,0,648.0,0.0,8.0,8.0,8.0,0.0,0,0,0,0,166.8116829960202,20.851460374502526,48557.74999999999,6687.913380101957,105321.0,44090.0,3884620.0,48557.74999999999,6687.913380101957,105321.0,44090.0,0,0,0,0,0,0,0,0,0,648,0,20.851460374502526,0.0,8.0,8.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,8.098765432098766,8.0,0.0,0,0,0,648,81,166,1,8,0,0,0,0,80,8,0,0,0,0,1.67523644081181E15,0.0,1.67523644081181E15,1.67523644081181E15,NeedManualLabel
